Xcoordinate,Ycoordinate,AP,RSS,OS,Device,Model,Product,ScanTime
322.6571044921875,2334.6650390625,d8:c7:c8:42:23:12,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,78:8a:20:4d:87:6e,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,38:ff:36:95:04:ec,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,8a:8a:20:4d:87:6e,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,7a:8a:20:4d:87:6e,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:36:60,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:59:d0,-87,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,38:ff:36:15:04:ec,-87,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:69:52,-88,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:67:90,-89,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:43:d0,-89,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:43:d2,-90,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,78:24:af:ed:e2:00,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,68:14:01:b0:07:e5,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,80:00:6e:f3:d0:9e,-87,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:36:70,-92,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,e4:f0:42:c2:4e:6e,-93,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:22:f1,-79,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:22:e1,-76,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:28:31,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:24:21,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:36:61,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:23:11,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,38:ff:36:55:04:ec,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,9c:5d:12:93:95:14,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:67:91,-89,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
322.6571044921875,2334.6650390625,d8:c7:c8:42:43:d1,-90,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:21.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:91,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:90,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:92,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,ec:8e:b5:c7:0e:3e,-77,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:63:92,-61,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:63:90,-61,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:63:80,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:63:82,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:63:91,-61,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:63:81,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:82:e0:55,-72,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:82:e0:56,-70,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:d2,-75,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:d0,-75,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:82:e0:65,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:82:e0:66,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:10,-64,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:12,-64,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:93:95:15,-69,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:82:e0:54,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:d1,-75,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:82:e0:64,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:11,-64,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:65:72,-49,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:65:70,-49,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:c2,-61,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:c0,-62,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:65:62,-50,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:93:95:16,-69,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:65:71,-49,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:65:61,-50,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:f0,-74,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:f2,-74,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:e0,-70,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:e2,-70,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:23:10,-79,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:36:62,-75,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:23:12,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:90,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:36:70,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:f1,-74,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:e1,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:36:61,-75,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:23:11,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:93:95:14,-69,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:91,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:65:60,-49,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:00,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:02,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:93:95:25,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:93:95:26,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:67:92,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:37:a0,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:36:72,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,62:45:b0:3f:20:d1,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:22:c1,-62,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,9c:5d:12:93:95:24,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:36:71,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
739.5462036132812,2335.23828125,d8:c7:c8:42:37:b1,-92,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:37.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:91,-91,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:90,-89,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:92,-90,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:63:92,-70,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:63:90,-70,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:63:80,-74,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:63:82,-74,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:63:91,-70,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:63:81,-73,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:d2,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:d0,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:10,-49,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:12,-50,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,9c:5d:12:93:95:15,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:d1,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:11,-50,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:65:72,-56,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:65:70,-56,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:65:62,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,9c:5d:12:93:95:16,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:65:71,-54,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:65:61,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:f0,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:f2,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:e0,-64,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:e2,-65,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:10,-73,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:36:62,-79,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:12,-73,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:90,-74,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:36:70,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:f1,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:22:e1,-65,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:36:61,-79,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:11,-73,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,9c:5d:12:93:95:14,-72,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:91,-74,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:65:60,-59,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:00,-48,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:02,-48,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,9c:5d:12:93:95:25,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,9c:5d:12:93:95:26,-80,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:92,-75,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:36:72,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,62:45:b0:3f:20:d1,-61,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,9c:5d:12:93:95:24,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:36:71,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:37:b1,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:00,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:02,-61,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:22,-78,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:20,-78,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:68:b2,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:68:b0,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:37:b2,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:37:b0,-83,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,08:ea:44:83:d2:95,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,08:ea:44:83:d2:96,-81,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:3e:20,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:3e:22,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:69:12,-87,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:69:10,-87,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:40:60,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:40:62,-85,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,e4:f0:42:c2:4e:6e,-87,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,10:da:43:94:0e:6f,-89,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:67:01,-48,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:01,-60,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:23:21,-78,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:68:b1,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:3e:21,-82,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:69:11,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1227.039306640625,2343.36669921875,d8:c7:c8:42:40:61,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:38:54.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:22:91,-89,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:22:92,-88,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:63:92,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:63:90,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:63:82,-72,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:63:91,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:63:81,-71,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:22:d2,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:22:d0,-86,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:67:10,-46,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
1636.5748291015625,2369.04248046875,d8:c7:c8:42:67:12,-47,3.10.61-11738507,zeroltevzw,SM-G925V,zeroltevzw,2019-08-15 20:39:07.0
